source,source_detail,text,rating,date,url,themes,mode
play_store,com.myntra.android,fast delivery app,5,2026-08-14,,,rules
play_store,com.myntra.android,i love this fashion,5,2026-08-14,,,rules
play_store,com.myntra.android,"Etna Faltu app hai k, Online dikhta kuch hai or aata kuch alag hai, n Return kia toh tk pick nhi hua hai order 11 aug 2026, expected date di thi...... very bad",1,2026-08-14,,,rules
play_store,com.myntra.android,so excellent app,5,2026-08-14,,,rules
play_store,com.myntra.android,veryy nicee aap,5,2026-08-14,,,rules
play_store,com.myntra.android,Easy to use and wide choice,5,2026-08-14,,,rules
play_store,com.myntra.android,its very nyc jwellery set.,5,2026-08-14,,,rules
play_store,com.myntra.android,"very bed service , product quality very bed, mene apne order acoding 4 bar complan ki or vah bhi senior officer ae fir bhi resolution nahi mila or. mene 2 order Kiya dono upne aap cancel kar diya",1,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,worst ecommerce app. It will make life hell. They have delivered product with some items missing.They neither refund money nor give you full product and it will make life hell in infinite bot loop which doesnot understand concern. Amazon is best seeing the Myntra service.,1,2026-08-14,,delivery_return_fear,rules
play_store,com.myntra.android,"I'm desperately trying to unblock my account but myntra blocked my account, without any notification.",1,2026-08-14,,reengagement_gap,rules
play_store,com.myntra.android,very good and amazing,5,2026-08-14,,,rules
play_store,com.myntra.android,the entire myntra is a fraud they are just confirming the order and canceling the order without any intimation and give 10% discount to hell with your discounts,1,2026-08-14,,price_value_anxiety,rules
play_store,com.myntra.android,best app for shopping with great offer 😍😍😍,5,2026-08-14,,,rules
play_store,com.myntra.android,"ordered jeans, requested return because of a fitting issue, the delivery guy told me that the loop tag number is mismatched and I should call the customer support and take the approval. When I called the customer support she put me on hold for 8 mins and no one assisted me, I had to disconnect the call out of frustration. this was not expected from myntra.",1,2026-08-14,,size_fit_uncertainty,rules
play_store,com.myntra.android,"Strong & Clear Very disappointing experience with Myntra. I placed an order and made the payment, but I have not received my parcel and I have not received my refund either. I have already contacted customer support multiple times, but I still haven’t received any proper resolution or help. Taking payment from a customer and then neither delivering the order nor refunding the money is completely unacceptable. Myntra needs to take responsibility and resolve such issues immediately.",1,2026-08-14,,delivery_return_fear,rules
play_store,com.myntra.android,"offers will be good, but platform charges are more",5,2026-08-14,,,rules
play_store,com.myntra.android,fitting is too good,5,2026-08-14,,size_fit_uncertainty,rules
play_store,com.myntra.android,Order exchange karne me issue hota hai..😒😠,1,2026-08-14,,delivery_return_fear,rules
play_store,com.myntra.android,тнιѕ ιѕ тнє αмαzιиg fα¢єωαѕн ι нανє иєνєя ѕєєи ιи му ℓιfє ι ѕυggєѕт уσυ тσ ρℓєαѕє σи¢є α тιмє υѕє тнιѕ fα¢єωαѕн fσя αмαzιиg яєѕυℓтѕ αи∂ вєfσяє ρℓα¢ιиg σя∂єя ρℓz ¢нє¢к тнє єχριяу ∂αтє... тнαикѕ ѕσ мυ¢н🫶🏻💕💬,4,2026-08-14,,,rules
play_store,com.myntra.android,this app is very nice for online shopping and i like all the products which i had been ordered from this app...if you interested in online shopping than you must try this app...,5,2026-08-14,,,rules
play_store,com.myntra.android,best online platform,5,2026-08-14,,,rules
play_store,com.myntra.android,useless app not giving exchange on time delivery,1,2026-08-14,,delivery_return_fear,rules
play_store,com.myntra.android,"“Absolutely love Myntra! 😍 Great collection, offers, and smooth shopping experience. Highly recommended",5,2026-08-14,,,rules
play_store,com.myntra.android,Excellent for Shopping,5,2026-08-14,,,rules
play_store,com.myntra.android,Great product with fast delivery.,5,2026-08-14,,,rules
play_store,com.myntra.android,best delivery and shopping experience go check it out,5,2026-08-14,,,rules
play_store,com.myntra.android,Wonderful product and fit good.,5,2026-08-14,,,rules
play_store,com.myntra.android,nice app rate my experience this app 5* and very useful i purches product and reviews giving earning ke liye bhi best h me khud iska use kar rhi hu mere hisab se bohot jyada best h product bhi achi quality ke hote h ☺️,5,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,bohot acha app hai 😁,5,2026-08-14,,,rules
play_store,com.myntra.android,nice online platform for buying clothes and following the latest trends very authentic brands and quality of clothes with reasonable price 😁,5,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,"Very fast, easy and reliable shopping site",5,2026-08-14,,,rules
play_store,com.myntra.android,my first experience with myntra was too awasome....,5,2026-08-14,,,rules
play_store,com.myntra.android,"Look: Simple, sporty/casual cargo style. Black/navy color versatile hai. Fit: Waist par elastic comfortable lag raha hai, aur legs ka fit straight/relaxed hai. Bahut tight nahi hai. Design: Dono sides ke zipper cargo pockets practical hain aur pant ko utility look dete hain. Length: Overall length theek lag rahi hai, ankle ke paas thodi loose finish hai. Fabric: Photos se fabric lightweight, slightly shiny/nylon-type lag raha hai—daily casual wear ke liye achha ho sakta hai. Stitching: Visible s",5,2026-08-14,,quality_doubt|app_ux_friction,rules
play_store,com.myntra.android,Good product I like it,5,2026-08-14,,,rules
play_store,com.myntra.android,super products I believe his words I have good experience,5,2026-08-14,,,rules
play_store,com.myntra.android,ek dam mast shirt hai iski pehan ke to me bilkul hero wali feel le rha hu,5,2026-08-14,,,rules
play_store,com.myntra.android,"Previously, the application and customer service were quite satisfactory, and we were able to discover authentic and high-quality products. We had been utilizing it for many years. However, our recent experiences have been rather disappointing, as they appear to be permitting counterfeit products on their platform. Furthermore, when we attempt to return these items, their customer service declines the return, citing the product as fake, despite the product tag and original packaging remaining in",1,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,it is the best app,5,2026-08-14,,,rules
play_store,com.myntra.android,Best and reliable site/app for original brands.,5,2026-08-14,,,rules
play_store,com.myntra.android,"My Cash feature worked once but it got blocked and the platform fees are also high, it was fine in the beginning.",4,2026-08-14,,,rules
play_store,com.myntra.android,Delivery is post poned without prior intimation,1,2026-08-14,,,rules
play_store,com.myntra.android,best app for online shopping,5,2026-08-14,,,rules
play_store,com.myntra.android,Great app and shoping experince.,5,2026-08-14,,,rules
play_store,com.myntra.android,Nice 👍 good product,5,2026-08-14,,,rules
play_store,com.myntra.android,Very bad experience...... Never gonna buy anything from Myntra ..... Fraud.. . Very bad experience with Myntra.....same pathetic experience .......Keep on delaying the product and misleading the customer....My product was supposed to be delivered on 10 and today is 14.....Keep on delaying,1,2026-08-14,,,rules
play_store,com.myntra.android,worst experience they simply blocked my account. Now I'm unable to login also I had one unsolved complaint.,1,2026-08-14,,,rules
play_store,com.myntra.android,exact size and comfortable love it,4,2026-08-14,,,rules
play_store,com.myntra.android,product quality is excellent,4,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,It's the best shopping app. It offers cash back on any order. It's too good; go for it.👍,5,2026-08-14,,,rules
play_store,com.myntra.android,not open this app,2,2026-08-14,,,rules
play_store,com.myntra.android,Good experiance so far,5,2026-08-14,,,rules
play_store,com.myntra.android,Always Giving Best Product..,5,2026-08-14,,,rules
play_store,com.myntra.android,"High price but good quality product I received it, if Myntra reduce the costume price and give good quality products, they customer will be more happy to afford it.",5,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,I had a very good experience with Myntra.,5,2026-08-14,,,rules
play_store,com.myntra.android,It is a purely quality product platform. There are no bad quality products here so don't hesitate for the quality just order and enjoy it. I will definitely recommend it.,5,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,good quality of clothes,5,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,"Worst Experience with Myntra! ⭐ Absolutely terrible experience. I received the wrong product, and despite raising a complaint, Myntra is only offering a refund after pickup instead of a proper replacement. Very disappointing customer service and zero accountability. I strongly recommend avoiding Myntra. Don’t risk your money and time!",1,2026-08-14,,delivery_return_fear,rules
play_store,com.myntra.android,the app product is so good and very comfortable meterial,5,2026-08-14,,,rules
play_store,com.myntra.android,what is this behaviour myntra why you are not corporating with customer complaint,1,2026-08-14,,,rules
play_store,com.myntra.android,great fashion collection 😃,5,2026-08-14,,,rules
play_store,com.myntra.android,quality is superb,5,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,delivery time is too long,2,2026-08-14,,,rules
play_store,com.myntra.android,amazing experience,4,2026-08-14,,,rules
play_store,com.myntra.android,very good jeans best quality bast colour,5,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,nice product quality,5,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,It's a great experience every time I purchase from myntra,4,2026-08-14,,,rules
play_store,com.myntra.android,nice app with good customer service,5,2026-08-14,,,rules
play_store,com.myntra.android,overall my experience is very good.,5,2026-08-14,,,rules
play_store,com.myntra.android,waste my time order don't be delivered extended date for three times hated app 👎,1,2026-08-14,,,rules
play_store,com.myntra.android,nice experience thank you,5,2026-08-14,,,rules
play_store,com.myntra.android,genuine products delivered by Myntra,5,2026-08-14,,,rules
play_store,com.myntra.android,very good app user friendly. price is better than other,5,2026-08-14,,,rules
play_store,com.myntra.android,best oniline shoping app,5,2026-08-14,,,rules
play_store,com.myntra.android,myntra is the best app for purchase and i m using from last 10 years of this platform. i luv it,5,2026-08-14,,,rules
play_store,com.myntra.android,best app for shopping 🛒🛍️,5,2026-08-14,,,rules
play_store,com.myntra.android,wonderful app with wonderful product,4,2026-08-14,,,rules
play_store,com.myntra.android,best shopping app and give best discount,5,2026-08-14,,price_value_anxiety,rules
play_store,com.myntra.android,very good app faster delivary,4,2026-08-14,,,rules
play_store,com.myntra.android,i loved mynta ❤❤❤,5,2026-08-14,,,rules
play_store,com.myntra.android,best online shopping app I always prefer this app for beauty and clothes 🩷💎,5,2026-08-14,,,rules
play_store,com.myntra.android,"I have had a very bad experience with this app. It is a very useless app. It does not support anything, so I would not recommend it to anyone. Delivery experience is very bad",1,2026-08-14,,,rules
play_store,com.myntra.android,"Balanced I’ve had a pretty good experience with Myntra overall. The app is easy to use, there are lots of products and brands to choose from, and the delivery tracking is helpful. Prices and discounts are also usually good. There are occasional delivery issues, but overall it’s a convenient shopping app.",5,2026-08-14,,,rules
play_store,com.myntra.android,I loved this app product quality is awesome whatever I bought till date....,5,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,Myntra is very reliable platform,4,2026-08-14,,,rules
play_store,com.myntra.android,excellent everything is ultimate,5,2026-08-14,,,rules
play_store,com.myntra.android,bakavas app h mera product karab aaya tha mene do baar retan karne ka try kiya lekin nahi hua,1,2026-08-14,,,rules
play_store,com.myntra.android,apne aapa hi tumne mera order cancel kr diya,1,2026-08-14,,,rules
play_store,com.myntra.android,wonderful shopping platform,5,2026-08-14,,,rules
play_store,com.myntra.android,nice app and good service,5,2026-08-14,,,rules
play_store,com.myntra.android,very user friendly app. and also great varieties of clothes and others.,5,2026-08-14,,,rules
play_store,com.myntra.android,Too good and genuine product,5,2026-08-14,,,rules
play_store,com.myntra.android,The delivery partners of the Myntra app are useless.,1,2026-08-14,,,rules
play_store,com.myntra.android,"return keeps getting canceled due to ""internal matters."" tried calling the customer care, and you are handed an AI voice bot on call. time to uninstall this garbage app.",1,2026-08-14,,,rules
play_store,com.myntra.android,great price and fast delivery,4,2026-08-14,,,rules
play_store,com.myntra.android,providing wrong products after that they are not preparing any return...even though they have return policy,1,2026-08-14,,delivery_return_fear,rules
play_store,com.myntra.android,one of the best apps ever,5,2026-08-14,,,rules
play_store,com.myntra.android,good quality premium 👍,5,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,good product app,5,2026-08-14,,,rules
play_store,com.myntra.android,the quality of the clothes is exquisite,4,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,"GREAT PLATFORM FOR HOME SHOPPING WITHOUT ANY TROUBLE ,THE COOLEST THING IS BEST QUALITY WE RECEIVE AS SEEN IN PLATFORM AND THE PEOPLE REVIEWS ARE VERY HELPFULL TO CHECK THE REAL PRODUCT AND ITS COLOR, QUALITY.ㅤㅤㅤㅤ ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ -SATYAMM",5,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,very beautiful suit... fantastic... thankyou myntra,5,2026-08-14,,,rules
play_store,com.myntra.android,all product quality is very good,5,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,my favourite one,5,2026-08-14,,,rules
play_store,com.myntra.android,trustable and satisfying aap,5,2026-08-14,,,rules
play_store,com.myntra.android,very good experience overall one of the best application for online shopping,5,2026-08-14,,,rules
play_store,com.myntra.android,best offers I loved it,5,2026-08-14,,,rules
play_store,com.myntra.android,excellent online Shopping app,5,2026-08-14,,,rules
play_store,com.myntra.android,best app for coupons and rewards,5,2026-08-14,,,rules
play_store,com.myntra.android,very nice and every thing is perfect,5,2026-08-14,,,rules
play_store,com.myntra.android,very nice app for branded clothing,5,2026-08-14,,,rules
play_store,com.myntra.android,very poor service 😞,1,2026-08-14,,,rules
play_store,com.myntra.android,very nice experience 😃😃,5,2026-08-14,,,rules
play_store,com.myntra.android,good product but despatch leat,5,2026-08-14,,,rules
play_store,com.myntra.android,lt's a superb app for a shopping all necessary things.,5,2026-08-14,,,rules
play_store,com.myntra.android,very nice experience.,5,2026-08-14,,,rules
play_store,com.myntra.android,just myntra things😍,5,2026-08-14,,,rules
play_store,com.myntra.android,One of my favourite apps,4,2026-08-14,,,rules
play_store,com.myntra.android,superb quality and delivery,5,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,"The new update has made Myntra much less user-friendly. Earlier, while searching “Men’s T-shirts,” the total count (e.g. 30K) was shown, and while scrolling, we could understand how far we had reached in the results. This was very useful when browsing thousands of products. Even after applying filters like Being Human + 2XL, the product count was visible. Now all this information is gone. The tracking ID is also no longer clearly visible, and the new layout feels worse.",1,2026-08-14,,,rules
play_store,com.myntra.android,Worst Customer Support. I ordered a forever bag which was delivered to me in improper packing without a strap in it. Also they are unable to compensate for the inconvenience. I think the product delivered is duplicate.,1,2026-08-14,,,rules
play_store,com.myntra.android,very good product and delivery on time I like this app,5,2026-08-14,,,rules
play_store,com.myntra.android,this shopping aplhi best quality product,5,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,always a good experience in shopping,5,2026-08-14,,,rules
play_store,com.myntra.android,amazing for shopping.,5,2026-08-14,,,rules
play_store,com.myntra.android,the product listed on this app is brnaded and having good quality.,5,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,"this app is amazing, these are given good quality items ❤️",5,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,great experience refund is also super fast,5,2026-08-14,,delivery_return_fear,rules
play_store,com.myntra.android,excellent shopping platform,5,2026-08-14,,,rules
play_store,com.myntra.android,great product and great work 💯💯,5,2026-08-14,,,rules
play_store,com.myntra.android,nice experience 🙂,5,2026-08-14,,,rules
play_store,com.myntra.android,good app for shopping.,5,2026-08-14,,,rules
play_store,com.myntra.android,very good application for shopping,5,2026-08-14,,,rules
play_store,com.myntra.android,the app UI is very good and collections are also more,5,2026-08-14,,,rules
play_store,com.myntra.android,very good quality and it's suits in every situation,5,2026-08-14,,quality_doubt,rules
play_store,com.myntra.android,"good product, discount every time",5,2026-08-14,,price_value_anxiety,rules
play_store,com.myntra.android,very expensive 🫰,5,2026-08-14,,,rules
play_store,com.myntra.android,nice product i feel happy,5,2026-08-14,,,rules
play_store,com.myntra.android,"I had a terrible experience with Myntra. First, the delivery agent didn't show up; then, when I went to the warehouse, they refused to help, saying they didn't have the time to search for my package i didn't expect this from brands like myntra",1,2026-08-14,,,rules
play_store,com.myntra.android,Many failed deliveries for 1 item .,1,2026-08-14,,,rules
play_store,com.myntra.android,"I ordered shoes from Myntra a month ago too, and the same problem happened. After waiting for 10-20 days, they cancelled the order. I placed an order again this time, and you people are still saying it will take another 1-2 days, while it has already been over 10 days for this order I feel like it was a mistake to order from your platform. I won't do it again after this. The result from your platform was the worst, even Meesho is better than you",1,2026-08-14,,,rules
app_store,907394059,"⭐⭐⭐⭐⭐ Really happy with this purchase! The jeans fit perfectly and are very comfortable to wear. The fabric quality is good, and the color looks exactly like the pictures. The fitting is stylish and flattering, and the length is also perfect. Overall, a good-quality jeans at a reasonable price. Definitely worth buying! 👖✨",5,,,size_fit_uncertainty|quality_doubt,rules
app_store,907394059,"Amazing choice, great delivery experience",5,,,,rules
app_store,907394059,Best online shopping experience,5,,,,rules
app_store,907394059,Always excilent products,5,,,,rules
app_store,907394059,Amazing product,5,,,,rules
app_store,907394059,So amazing great offers and great product,5,,,,rules
app_store,907394059,"Superb variety, user friendly app",5,,,,rules
app_store,907394059,Excellent quality suprab,5,,,quality_doubt,rules
app_store,907394059,I ordered the suit bt recieved completely different product and customer care also do nothing about this matter didn’t expect this from myntra worst customecare service ever they didnt do anything about your complain,1,,,,rules
app_store,907394059,Good Quality products. Timely delivery. Easy shopping experience. MynCash offer is super good.,5,,,quality_doubt,rules
app_store,907394059,Nice App. I loved it,5,,,,rules
app_store,907394059,"Recently I was ordered clothes from Myntra , overall good experience",5,,,,rules
app_store,907394059,"I loved this perfume, sweet and mild smell",5,,,,rules
app_store,907394059,Cute colour. Snug fit. Good material,5,,,quality_doubt,rules
app_store,907394059,Looked very nice on me. Even my husband noticed it. Loved it,5,,,,rules
app_store,907394059,Always provide best service on time . I blindly trust on Myntra. They repost very fast always provide polite reply to their customers.,5,,,,rules
app_store,907394059,"Good deals , good and genuine product",4,,,,rules
app_store,907394059,Bhai redtape ke shoes mst mile,5,,,,rules
app_store,907394059,Ek nombar bahot accha aya hai,5,,,,rules
app_store,907394059,Beautiful work Awesome application 😅,5,,,,rules
app_store,907394059,Nice collection and great experience,5,,,,rules
app_store,907394059,Always good experience,4,,,,rules
app_store,907394059,Very bad customer care service. I had cancelled my order and till now there is no refund. In order status it is showing refund initiated but when called customer care team they have no ideas and just keep transferring the calls which are never received,1,,,delivery_return_fear,rules
app_store,907394059,It’s an amazing perfume. Fragrance is Osmmm and budget friendly too.,5,,,,rules
app_store,907394059,"Amazing shopping experience, i have stopped going to malls 👍🙂",5,,,,rules
app_store,907394059,One of my fav. Shopping app..,5,,,,rules
app_store,907394059,A lovely product value for money,5,,,,rules
app_store,907394059,"⭐⭐⭐⭐⭐ Amazing shopping experience with Myntra! The app is easy to use, has a great variety of products, and the delivery is quick and reliable. I’m very happy with the quality and overall service. Highly recommended! 🛍️✨",5,,,quality_doubt,rules
app_store,907394059,Perfect fitting with exact colour tone,5,,,size_fit_uncertainty,rules
app_store,907394059,Best and Safe Place for shopping,5,,,,rules
app_store,907394059,Best shopping app For all,4,,,,rules
app_store,907394059,"maine 15/07/2026 ko order kiya tha aaj 19/08/2026 hai aaj 35 days ho gaye mera order abhi tak mujhe mila nahi, 👎🏻👎🏻👎🏻👎🏻",1,,,,rules
app_store,907394059,Love the product quality n fit,5,,,quality_doubt,rules
app_store,907394059,It’s always best way to purchase the best products,5,,,,rules
app_store,907394059,"Ordered jeans, received absolute garbage. Raised a complaint with evidence, yet Myntra simply closed the ticket claiming the “correct product” was delivered. Taking customers’ money and refusing to take responsibility is unacceptable. I will escalate this through the consumer grievance authorities. Avoid Myntra unless you’re prepared to fight for your money.",1,,,,rules
app_store,907394059,Multiple reason I I like Myntra,5,,,,rules
app_store,907394059,I especially like that a small amount is enough for the whole face. It's a good option if you're looking for a face wash that gives a gentle exfoliating effect while keeping your skin feeling clean and fresh. rating 5/5 *****,5,,,,rules
app_store,907394059,Good clothes with lots of varieties,5,,,,rules
app_store,907394059,Delivery is fast,5,,,,rules
app_store,907394059,"Dear Myntra , I am writing to raise a formal complaint regarding the delayed delivery of two HRX products that I ordered from Myntra. The promised delivery date was 18 August, but the products have still not been delivered. Moreover, there has been no proper update showing the order as delayed or explaining the reason for the delay. I have already contacted Myntra Customer Care two to three times regarding this issue. Even before today, there was no proper delivery attempt made for my order. Today was the promised delivery date, yet the delivery was again not attempted. When I contacted Customer Care earlier, I was asked to wait until 9 PM for the delivery. After 9 PM, when I contacted Customer Care again, I was told to wait for another 72 hours. I would like to understand why I should be asked to wait for an additional 72 hours when the product was promised to me for delivery on 18 August. I placed the order based on the delivery date provided by Myntra, and I expect the product to be delivered within the committed timeline. I am a loyal Myntra customer and have always trusted Myntra for reliable service. Therefore, I do not expect such a delay without any proper communication or resolution. I request you to please look into this matter urgently, provide me with a clear explanation for the delay, and ensure that my products are delivered at the earliest without asking me to wait indefinitely. Please treat this as a formal grievance and provide me with a proper resolution. Regards, Yogendra Kumar Sharma",1,,,,rules
app_store,907394059,Have been using it for long time,4,,,,rules
app_store,907394059,"When the mistake is in their part, The return policy is complicated. It’s been days, Countless requests with customer support and grievance officer but issue is not getting resolved.",1,,,delivery_return_fear,rules
app_store,907394059,"Suit is very pretty, if you are thinking to purchase this kurta set then go for it",5,,,,rules
app_store,907394059,App is good I ordered a shoes product was good I’ll continue shopping from this this,4,,,,rules
app_store,907394059,Easy to use .. very friendly.. and my favourite clothes shopping aap ever,5,,,,rules
app_store,907394059,Fitting - as expected Fabric - soft and good quality Feel - good Look - elegance Overall perfect.,5,,,size_fit_uncertainty|quality_doubt,rules
app_store,907394059,Very nice outfit..and soft fabric,5,,,quality_doubt,rules
app_store,907394059,Myntra is the best app for cloth shopping.,5,,,,rules
app_store,907394059,Product is really nice and as per my expectation.,5,,,,rules
app_store,907394059,This lumba rakhi is nice,5,,,,rules
app_store,907394059,Very preety must buy it,5,,,,rules
app_store,907394059,"Good product, high quality",5,,,quality_doubt,rules
app_store,907394059,Product of quality is really good ✨♥️,5,,,quality_doubt,rules
app_store,907394059,The best product ever,5,,,,rules
app_store,907394059,"Very nice product. The quality is good, fitting is perfect, and the color looks exactly like the picture. Totally satisfied with the purchase.",5,,,size_fit_uncertainty|quality_doubt,rules
app_store,907394059,Product is real,5,,,,rules
app_store,907394059,Awsm fir and quality,5,,,quality_doubt,rules
app_store,907394059,Nice app fr shopping,5,,,,rules
app_store,907394059,The quality of saree is soo beautiful,5,,,quality_doubt,rules
app_store,907394059,What an amazing app,5,,,,rules
app_store,907394059,"Myntra itself is a good platform with a wide range of products and generally good service. However, I had a disappointing experience with their delivery partner serving the Kottukkal P.O., Anchal, Kollam area. The delivery was not made within the expected time, which caused me to miss the purpose for which I had purchased the dress. After contacting Myntra customer support, I came to understand that the delay was due to an issue with their delivery partner. I hope Myntra takes this matter seriously and improves the delivery service in this area. Timely delivery is especially important when customers purchase items for specific occasions or purposes. Myntra is good, but the delivery partner’s service in this location definitely needs improvement.",4,,,,rules
app_store,907394059,Nice cloths material 😍❤️🥰🥰🥰❤️,5,,,quality_doubt,rules
app_store,907394059,Myntra is getting worst day by day as they are not even allowing upi payment also . No COD no most usable UPI. Worst experience ever.,1,,,,rules
app_store,907394059,"So far so good, loving Myntra- highly recommended 👌👌👌",5,,,,rules
app_store,907394059,The quality of the bag was amazing and i got the bag in just 2 days .,5,,,quality_doubt,rules
app_store,907394059,Good products happy wali felling 😊,5,,,,rules
app_store,907394059,I love Myntra amazing way of selling and giving comfort to every purchasers. No risk of money no risk of cloth No risk of change. Lovely No one can give this type of comfort ❤️,5,,,,rules
app_store,907394059,To be honest i never expect the good return policy from myntra its so good i have recently purchase a something from it and its like i got the bigger size but its exchange within a minutes i know its very strange but i like the policy,5,,,delivery_return_fear,rules
app_store,907394059,"Myntra, for me is not just an app, it is my companion, for me, my kids, anything I have looked for, whether clothes ,woollen clothes,accessories, Myntra has been my best friend in my life journey. It takes away any worries I have regarding buying anything, especially for my kids. God bless MYNTRA.",5,,,,rules
app_store,907394059,The shoes is awesome the fitting is great and shoes finishing is also good must buy them.,5,,,size_fit_uncertainty,rules
app_store,907394059,Thanks for delivery speed and parcel delivery service Parcel packaging is well and 100% recyclable pack Item is as same size and quality as description,5,,,quality_doubt,rules
app_store,907394059,They sell the original product with very good offers compared to other websites,5,,,,rules
app_store,907394059,Excellent quality,5,,,quality_doubt,rules
app_store,907394059,By sending faster than others,5,,,,rules
app_store,907394059,I have been using Myntra foe the last few months and I'm loving it and im shopping on a regular basis,5,,,,rules
app_store,907394059,It’s so good and quitly💗💗,5,,,,rules
app_store,907394059,Best fashion app ever. Myntra never disappoints,5,,,,rules
app_store,907394059,Best quality and fitting,5,,,size_fit_uncertainty|quality_doubt,rules
app_store,907394059,all time my favrt🎀,5,,,,rules
app_store,907394059,"Been using it since 2014, and this is the best online fashion shopping app so far.",5,,,,rules
app_store,907394059,Very soft and good material,5,,,quality_doubt,rules
app_store,907394059,Thank you for a great shopping experience .. You’ve added so much happiness to my life by delivering products before time..😊🌸,5,,,,rules
app_store,907394059,It’s a best shopping app for each and every type of fashionable yet trendy outfits,5,,,,rules
app_store,907394059,Very good products and timely delivery and returns,5,,,,rules
app_store,907394059,"Elegant outfit , fits in all Occasions",5,,,,rules
app_store,907394059,Product is as good as picture. Absolutely fine quality of clothes are used.,5,,,quality_doubt,rules
app_store,907394059,Not bad sweatshirt this Myntra peoples before taking order they make user friendly to order after that delivery will be very late and irresponsible peoples,2,,,,rules
app_store,907394059,Birkenstock needs no introduction,5,,,,rules
app_store,907394059,Great product with reasonable price.,5,,,,rules
app_store,907394059,Info era is my favourite kurta set brand ❤️❤️ Luvd the stuff and colour combination…. Full size Duptta True to size … you can definitely purchase this without any second thought ❤️❤️👍🏻👍🏻,4,,,size_fit_uncertainty,rules
app_store,907394059,Best deals every i buy my dream luxury products on very good discounts,5,,,,rules
app_store,907394059,This app is very genuine and the products are 100 original and discounts are always great on season .,5,,,,rules
app_store,907394059,"I’ve been shopping on Myntra for 12–13 years, since it first launched. The app, products, and customer support have been great. The only reason I’m giving 4 stars instead of 5 is that international cards aren’t accepted for payment. It would be great if you could add support for international cards.",4,,,,rules
app_store,907394059,Please myntra bring your that update back where one can see amount of articles you have for the specific search,3,,,,rules
app_store,907394059,Usse pehle bi mene ek metro flats mgvai thi use money refund nai hue to can just update me when I get my money,5,,,delivery_return_fear,rules
app_store,907394059,Nice product Maine dove shampoo mangaya tha bhut achha hai or bhut khud hu,5,,,,rules
app_store,907394059,Beautiful colour fantastic fabric awesome fitting,5,,,size_fit_uncertainty|quality_doubt,rules
app_store,907394059,"The price, material, fit and finish is just awesome. Thanks Myntra.",5,,,quality_doubt,rules
app_store,907394059,I just loved this dress,5,,,,rules
app_store,907394059,Best app gor shopping,5,,,,rules
app_store,907394059,"I have been a loyal Myntra customer for a long time, but over the past few months I’ve been facing issues with almost every order—either with the product or the service. Once, I requested an exchange for a bigger size and was sent an even smaller one. On top of that, there have been at least three instances where I had to contact customer care because the return pickup didn’t happen on the scheduled date. This has been extremely disappointing, and as a result, I’m planning to uninstall the app once my current return is completed.",1,,,delivery_return_fear,rules
app_store,907394059,This side is amazing,5,,,,rules
app_store,907394059,I always use myntra for my skin care clothing my baby s clothing and all its perfect preference of mine behind all other shopping apps,5,,,,rules
app_store,907394059,"Have tried many brands even the expensive ones, this gives complete neat look from top to bottom. Gives a fabulous look",5,,,,rules
app_store,907394059,Best online shopping application ❤️,5,,,,rules
app_store,907394059,This has been long time since I’m doing online shopping from myntra. I find the products of original brand and top quality. I am very much satisfied with the services. I would love to shop in future and recommend to my friends.,5,,,quality_doubt,rules
app_store,907394059,All the thibgs i have ordered from here were always good.,5,,,,rules
app_store,907394059,Short kurta was amazing . Quality was best,5,,,quality_doubt,rules
app_store,907394059,"Quite a good service , ship to our area when no other services are available, can trust with different brands on it",5,,,,rules
app_store,907394059,Febric and colour is good & comfortable.,4,,,,rules
app_store,907394059,Did my wedding shopping in Myntra it’s absolutely super,5,,,,rules
app_store,907394059,The fit is really good and material also nice,5,,,quality_doubt,rules
app_store,907394059,Great app than Amazon Flipkart ( for dress ),5,,,,rules
app_store,907394059,"Superb quality,smooth texture of T-shirt and fitting perfect",5,,,size_fit_uncertainty|quality_doubt,rules
app_store,907394059,Very beautiful and comfortable,5,,,,rules
app_store,907394059,Your customer care champions and service deserve only one word …. Thu…,1,,,,rules
app_store,907394059,Great app been using it for many years and great service.,5,,,,rules
